time|pressure
 3644119596.5044198036 |   630968
  3644119597.504535675 |   630909
 3644119598.5045466423 |   630854
 3644119599.5044517517 |   630808
 3644119600.5046720505 |   630769
 3644119601.5045800209 |   630735
 3644119602.5050058365 |   630705
 3644119603.5047049522 |   630676
 3644119604.5048208237 |   630646
 3644119605.5047268867 |   630614
 3644119606.5047369003 |   630579
 3644119607.5048537254 |   630538
 3644119608.5047578812 |   630495
 3644119609.5047688484 |   630448
 3644119610.5046768188 |   630400
 3644119611.5051026344 |   630349
 3644119612.5049057007 |   630296
 3644119613.5051269531 |   630242
 3644119614.5047187805 |   630186
 3644119615.5051469803 |   630130
 3644119616.5049500465 |   630078
 3644119617.5052728653 |   630024
 3644119618.5049710274 |   629975
 3644119619.5048789978 |   629931
 3644119620.5048890114 |   629892
  3644119621.505106926 |   629857
 3644119622.5047039986 |   629827
 3644119623.5049209595 |   629799
 3644119624.5048279762 |   629770
 3644119625.5050477982 |   629738
 3644119626.5049529076 |   629703
 3644119627.5048599243 |   629660
 3644119628.5048727989 |   629611
 3644119629.5052986145 |   629557
 3644119630.5048928261 |   629499
 3644119631.5048007965 |   629437
 3644119632.5050177574 |   629375
 3644119633.5053420067 |   629316
 3644119634.5049366951 |   629261
 3644119635.5049467087 |   629211
 3644119636.5050616264 |   629167
 3644119637.5052828789 |   629131
 3644119638.5049786568 |   629100
 3644119639.5050940514 |   629075
 3644119640.5050020218 |   629050
 3644119641.5050120354 |   629024
 3644119642.5052309036 |   628994
 3644119643.5051388741 |   628959
 3644119644.5051488876 |   628916
 3644119645.5050559044 |   628866
 3644119646.5051708221 |   628810
 3644119647.5051808357 |   628747
 3644119648.5050878525 |   628682
 3644119649.5050988197 |   628618
 3644119650.5055246353 |   628557
 3644119651.5051198006 |   628500
 3644119652.5051326752 |   628453
 3644119653.5052456856 |   628413
 3644119654.5052566528 |   628380
 3644119655.5051646233 |   628353
 3644119656.5051736832 |   628329
 3644119657.5056018829 |   628303
 3644119658.5050940514 |   628276
 3644119659.5052070618 |   628243
 3644119660.5052170753 |   628203
 3644119661.5053339005 |   628156
  3644119662.505343914 |   628102
 3644119663.5055618286 |   628043
 3644119664.5053658485 |   627981
 3644119665.5052719116 |   627918
 3644119666.5053868294 |   627857
 3644119667.5056080818 |   627798
 3644119668.5054087639 |   627747
 3644119669.5054197311 |   627701
 3644119670.5054316521 |   627662
 3644119671.5053367615 |   627629
 3644119672.5053467751 |   627602
  3644119673.505671978 |   627576
 3644119674.5057859421 |   627551
 3644119675.5052757263 |   627523
 3644119676.5053930283 |   627490
 3644119677.5054016113 |   627451
 3644119678.5054130554 |   627403
 3644119679.5055289268 |   627350
 3644119680.5053310394 |   627291
 3644119681.5053396225 |   627229
 3644119682.5053529739 |   627167
 3644119683.5054659843 |   627105
 3644119684.5054769516 |   627048
 3644119685.5053858757 |   626996
 3644119686.5054998398 |   626952
 3644119687.5058226585 |   626915
  3644119688.505522728 |   626884
 3644119689.5054278374 |   626856
 3644119690.5058550835 |   626829
 3644119691.5058679581 |   626801
 3644119692.5055646896 |   626767
 3644119693.5054707527 |   626729
 3644119694.5053787231 |   626684
 3644119695.5058050156 |   626634
 3644119696.5057120323 |   626578
 3644119697.5057239532 |   626519
 3644119698.5057330132 |   626459
 3644119699.5055360794 |   626401
 3644119700.5060687065 |   626347
 3644119701.5056610107 |   626295
 3644119702.5060896873 |   626253
 3644119703.5056848526 |   626213
  3644119704.505589962 |   626178
 3644119705.5057048798 |   626145
 3644119706.5057168007 |   626112
 3644119707.5057258606 |   626077
  3644119708.506155014 |   626039
 3644119709.5053887367 |   625995
 3644119710.5058140755 |   625948
  3644119711.505302906 |   625897
  3644119712.505730629 |   625845
 3644119713.5057396889 |   625792
  3644119714.505437851 |   625742
 3644119715.5054488182 |   625694
 3644119716.5055627823 |   625651
 3644119717.5054678917 |   625611
 3644119718.5053758621 |   625574
 3644119719.5054888725 |   625538
 3644119720.5054979324 |   625498
 3644119721.5056128502 |   625457
 3644119722.5059347153 |   625413
 3644119723.5059447289 |   625365
 3644119724.5055398941 |   625312
 3644119725.5055480003 |   625259
 3644119726.5055580139 |   625205
 3644119727.5054650307 |   625154
 3644119728.5058898926 |   625103
 3644119729.5056920052 |   625056
 3644119730.5055999756 |   625013
 3644119731.5056080818 |   624974
 3644119732.5057229996 |   624939
   3644119733.50563097 |   624905
 3644119734.5056390762 |   624871
 3644119735.5060658455 |   624837
 3644119736.5056600571 |   624802
 3644119737.5052528381 |   624762
 3644119738.5051579475 |   624720
 3644119739.5050649643 |   624673
 3644119740.5055947304 |   624622
  3644119741.505604744 |   624568
 3644119742.5059289932 |   624510
 3644119743.5052089691 |   624453
 3644119744.5056347847 |   624395
   3644119745.50522995 |   624340
 3644119746.5057587624 |   624287
 3644119747.5056648254 |   624239
 3644119748.5057816505 |   624198
 3644119749.5057897568 |   624164
 3644119750.5057997704 |   624138
 3644119751.5058107376 |   624117
 3644119752.5058188438 |   624094
 3644119753.5058288574 |   624070
 3644119754.5061540604 |   624038
 3644119755.5058498383 |   623998
 3644119756.5062756538 |   623943
 3644119757.5058708191 |   623877
  3644119758.505879879 |   623805
 3644119759.5063066483 |   623727
 3644119760.5059008598 |   623651
 3644119761.5059099197 |   623585
 3644119762.5059199333 |   623528
 3644119763.5059318542 |   623487
 3644119764.5055236816 |   623461
 3644119765.5061588287 |   623448
  3644119766.505440712 |   623441
 3644119767.5053448677 |   623436
  3644119768.506084919 |   623424
 3644119769.5054707527 |   623401
 3644119770.5055837631 |   623363
 3644119771.5064268112 |   623309
 3644119772.5056056976 |   623241
 3644119773.5063428879 |   623165
 3644119774.5056238174 |   623080
 3644119775.5055308342 |   622997
 3644119776.5056438446 |   622922
 3644119777.5056538582 |   622857
 3644119778.5056657791 |   622809
 3644119779.5055699348 |   622773
 3644119780.5054769516 |   622751
 3644119781.5063209534 |   622739
 3644119782.5057048798 |   622730
 3644119783.5057148933 |   622719
 3644119784.5057249069 |   622703
 3644119785.5057349205 |   622677
 3644119786.5057449341 |   622637
  3644119787.505756855 |   622584
 3644119788.5057649612 |   622522
 3644119789.5058789253 |   622452
 3644119790.5058908463 |   622379
 3644119791.5056910515 |   622308
 3644119792.5059099197 |   622241
  3644119793.505920887 |   622183
 3644119794.5057206154 |   622133
   3644119795.50583601 |   622089
 3644119796.5058469772 |   622055
 3644119797.5058560371 |   622024
 3644119798.5058646202 |   621994
 3644119799.5057730675 |   621965
 3644119800.5058846474 |   621934
 3644119801.5057907104 |   621901
 3644119802.5066366196 |   621866
 3644119803.5057067871 |   621832
 3644119804.5059256554 |   621794
 3644119805.5059380531 |   621755
 3644119806.5059456825 |   621712
 3644119807.5065808296 |   621665
 3644119808.5058627129 |   621611
 3644119809.5066008568 |   621553
 3644119810.5059866905 |   621486
 3644119811.5058937073 |   621419
 3644119812.5060067177 |   621352
 3644119813.5060167313 |   621288
 3644119814.5066537857 |   621233
 3644119815.5060367584 |   621189
 3644119816.5068798065 |   621158
 3644119817.5068907738 |   621136
 3644119818.5060658455 |   621122
 3644119819.5059728622 |   621111
 3644119820.5061917305 |   621096
 3644119821.5062007904 |   621073
 3644119822.5061068535 |   621038
 3644119823.5060138702 |   620989
 3644119824.5060229301 |   620927
 3644119825.5069699287 |   620856
 3644119826.5060448647 |   620779
 3644119827.5060529709 |   620702
  3644119828.506166935 |   620627
 3644119829.5060749054 |   620561
 3644119830.5061869621 |   620509
 3644119831.5061979294 |   620467
 3644119832.5069389343 |   620437
 3644119833.5062179565 |   620415
 3644119834.5062279701 |   620401
 3644119835.5070719719 |   620387
 3644119836.5062479973 |   620373
 3644119837.5061540604 |   620351
 3644119838.5062689781 |   620322
  3644119839.506278038 |   620282
 3644119840.5061850548 |   620230
 3644119841.5062999725 |   620168
 3644119842.5063080788 |   620100
 3644119843.5064220428 |   620024
 3644119844.5063300133 |   619948
 3644119845.5062346458 |   619873
 3644119846.5064530373 |   619806
 3644119847.5071930885 |   619748
 3644119848.5063676834 |   619702
  3644119849.506377697 |   619670
 3644119850.5062856674 |   619651
 3644119851.5062937737 |   619642
 3644119852.5063047409 |   619636
 3644119853.5064196587 |   619631
 3644119854.5063247681 |   619616
 3644119855.5064387321 |   619589
 3644119856.5064496994 |   619545
 3644119857.5064587593 |   619482
 3644119858.5071988106 |   619407
 3644119859.5064806938 |   619321
 3644119860.5064897537 |   619232
 3644119861.5063948631 |   619149
 3644119862.5065107346 |   619077
 3644119863.5064148903 |   619023
 3644119864.5064249039 |   618985
 3644119865.5064358711 |   618963
 3644119866.5065488815 |   618953
 3644119867.5064558983 |   618947
 3644119868.5066757202 |   618942
 3644119869.5065798759 |   618928
   3644119870.50669384 |   618903
  3644119871.506705761 |   618862
 3644119872.5069217682 |   618809
 3644119873.5066199303 |   618745
 3644119874.5065279007 |   618674
 3644119875.5064320564 |   618600
   3644119876.50644207 |   618525
 3644119877.5069746971 |   618455
 3644119878.5065660477 |   618394
 3644119879.5069937706 |   618342
 3644119880.5068998337 |   618299
 3644119881.5064930916 |   618265
 3644119882.5066056252 |   618237
 3644119883.5067219734 |   618214
 3644119884.5065226555 |   618193
 3644119885.5065326691 |   618170
 3644119886.5066480637 |   618144
 3644119887.5066566467 |   618112
 3644119888.5065627098 |   618075
 3644119889.5066776276 |   618031
 3644119890.5066866875 |   617980
  3644119891.506696701 |   617923
 3644119892.5067076683 |   617859
 3644119893.5067167282 |   617793
 3644119894.5067267418 |   617725
 3644119895.5068430901 |   617658
  3644119896.507060051 |   617596
  3644119897.506860733 |   617543
 3644119898.5070810318 |   617499
 3644119899.5068807602 |   617467
 3644119900.5068917274 |   617443
 3644119901.5069036484 |   617425
 3644119902.5069117546 |   617409
 3644119903.5068187714 |   617389
 3644119904.5068287849 |   617365
 3644119905.5068387985 |   617329
 3644119906.5072636604 |   617281
 3644119907.5071706772 |   617225
 3644119908.5068678856 |   617159
 3644119909.5072946548 |   617093
 3644119910.5069937706 |   617024
  3644119911.507627964 |   616962
 3644119912.5070128441 |   616903
 3644119913.5069198608 |   616854
 3644119914.5070319176 |   616813
 3644119915.5070438385 |   616775
 3644119916.5069499016 |   616744
 3644119917.5072717667 |   616712
 3644119918.5069680214 |   616682
 3644119919.5070838928 |   616650
 3644119920.5070929527 |   616615
 3644119921.5071029663 |   616579
 3644119922.5071158409 |   616541
 3644119923.5071229935 |   616501
 3644119924.5072379112 |   616456
 3644119925.5072488785 |   616406
 3644119926.5074658394 |   616354
 3644119927.5071640015 |   616298
 3644119928.5074868202 |   616239
  3644119929.507183075 |   616180
 3644119930.5071940422 |   616123
   3644119931.50730896 |   616071
 3644119932.5073189735 |   616024
 3644119933.5074329376 |   615982
 3644119934.5072360039 |   615945
 3644119935.5072450638 |   615911
  3644119936.507463932 |   615878
 3644119937.5072669983 |   615845
 3644119938.5072746277 |   615811
 3644119939.5072846413 |   615776
 3644119940.5074000359 |   615737
 3644119941.5074090958 |   615694
 3644119942.5075230598 |   615647
 3644119943.5074300766 |   615597
 3644119944.5073347092 |   615544
 3644119945.5073447227 |   615486
   3644119946.50735569 |   615429
 3644119947.5073647499 |   615369
  3644119948.507478714 |   615312
 3644119949.5074906349 |   615258
 3644119950.5074987411 |   615208
 3644119951.5075097084 |   615166
 3644119952.5075206757 |   615128
 3644119953.5076336861 |   615098
 3644119954.5075397491 |   615070
 3644119955.5075507164 |   615044
 3644119956.5076646805 |   615016
 3644119957.5076737404 |   614984
 3644119958.5076847076 |   614947
 3644119959.5076937675 |   614902
 3644119960.5076007843 |   614851
 3644119961.5077157021 |   614796
 3644119962.5077238083 |   614737
 3644119963.5077347755 |   614678
 3644119964.5077466965 |   614617
 3644119965.5076508522 |   614559
 3644119966.5077648163 |   614505
 3644119967.5076727867 |   614459
 3644119968.5076808929 |   614418
 3644119969.5076909065 |   614384
 3644119970.5077028275 |   614354
 3644119971.5077109337 |   614325
 3644119972.5077209473 |   614296
 3644119973.5077328682 |   614262
 3644119974.5077409744 |   614224
 3644119975.5077519417 |   614181
 3644119976.5079708099 |   614131
 3644119977.5079798698 |   614079
 3644119978.5079898834 |   614025
 3644119979.5078969002 |   613975
 3644119980.5080108643 |   613926
 3644119981.5080208778 |   613880
 3644119982.5079278946 |   613835
 3644119983.5080399513 |   613790
 3644119984.5080509186 |   613743
 3644119985.5079579353 |   613695
 3644119986.5080709457 |   613643
 3644119987.5080809593 |   613590
 3644119988.5079879761 |   613536
 3644119989.5078930855 |   613489
 3644119990.5080070496 |   613447
 3644119991.5080189705 |   613412
 3644119992.5080270767 |   613383
 3644119993.5080370903 |   613357
 3644119994.5080490112 |   613332
 3644119995.5080566406 |   613302
 3644119996.5079627037 |   613265
 3644119997.5079751015 |   613218
  3644119998.508087635 |   613164
 3644119999.5080976486 |   613104
 3644120000.5082130432 |   613039
 3644120001.5081176758 |   612975
 3644120002.5081276894 |   612915
 3644120003.5081400871 |   612859
 3644120004.5082530975 |   612810
 3644120005.5082616806 |   612765
 3644120006.5082740784 |   612729
 3644120007.5081777573 |   612696
 3644120008.5081887245 |   612666
 3644120009.5081987381 |   612637
  3644120010.508207798 |   612607
 3644120011.5083227158 |   612575
  3644120012.508439064 |   612540
 3644120013.5083427429 |   612500
  3644120014.508248806 |   612457
 3644120015.5081558228 |   612407
 3644120016.5083727837 |   612352
 3644120017.5082788467 |   612291
 3644120018.5083947182 |   612227
 3644120019.5081949234 |   612164
  3644120020.508412838 |   612102
 3644120021.5083208084 |   612047
 3644120022.5082249641 |   612000
 3644120023.5083398819 |   611963
 3644120024.5082468987 |   611932
 3644120025.5084648132 |   611907
 3644120026.5083699226 |   611885
 3644120027.5082769394 |   611862
 3644120028.5081820488 |   611833
 3644120029.5082960129 |   611797
 3644120030.5083069801 |   611752
   3644120031.50831604 |   611698
 3644120032.5086388588 |   611639
 3644120033.5083379745 |   611573
 3644120034.5083460808 |   611507
  3644120035.508251667 |   611444
 3644120036.5084719658 |   611384
 3644120037.5084810257 |   611334
 3644120038.5084910393 |   611294
 3644120039.5085020065 |   611261
